"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
13338107,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus nicosiae","Blüthgen, 1923",NA,NA,NA,"DD",NA
13338113,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus patellatus","Morawitz, 1873",NA,NA,NA,"LC",NA
13338121,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus pollinosus","Sichel, 1860",NA,NA,NA,"LC",NA
13338125,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus ponticus","Blüthgen, 1934",NA,NA,NA,"DD",NA
13338128,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus pseudomucoreus","Ebmer, 1975",NA,NA,NA,"DD",NA
13338131,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus pseudotetrazonius","Strand, 1921",NA,NA,NA,"DD",NA
13338143,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus pyrenaeus","Pérez, 1903",NA,NA,NA,"DD",NA
13338146,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus quadricinctus","(Fabricius, 1776)",NA,NA,NA,"NT",NA
13338162,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus resurgens","Nurse, 1903",NA,NA,NA,"LC",NA
13338171,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus rossicus","Ebmer, 1978",NA,NA,NA,"DD",NA
13338174,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus rubicundus","(Christ, 1791)",NA,NA,NA,"LC",NA
13338194,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus sajoi","Blüthgen, 1923",NA,NA,NA,"DD",NA
13338202,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus scabiosae","(Rossi, 1790)",NA,NA,NA,"LC",NA
13338218,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus seladonius","(Fabricius, 1794)",NA,NA,NA,"LC",NA
13338225,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus semitectus","Morawitz, 1874",NA,NA,NA,"EN",NA
13338231,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus senilis","(Eversmann, 1852)",NA,NA,NA,"DD",NA
13338288,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus sexcinctus","(Fabricius, 1775)",NA,NA,NA,"LC",NA
13338303,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus simplex","Blüthgen, 1923",NA,NA,NA,"LC",NA
13338308,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus smaragdulus","Vachal, 1895",NA,NA,NA,"LC",NA
13338318,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus subauratus","(Rossi, 1792)",NA,NA,NA,"LC",NA
13338337,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus tetrazonianellus","Strand, 1909",NA,NA,NA,"DD",NA
13338356,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus tetrazonius","(Klug, 1817)",NA,NA,NA,"DD",NA
13339445,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus tridivisus","Blüthgen, 1923",NA,NA,NA,"DD",NA
13339449,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus tumulorum","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
13339577,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus vestitus","Lepeletier, 1841",NA,NA,NA,"LC",NA
13339601,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomioides","Nomioides deceptor","Saunders, 1908",NA,NA,NA,"LC",NA
13339643,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomioides","Nomioides facilis","(Smith, 1853)",NA,NA,NA,"LC",NA
13339738,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomioides","Nomioides fortunatus","Blüthgen, 1937",NA,NA,NA,"LC",NA
13339744,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomioides","Nomioides minutissimus","(Rossi, 1790)",NA,NA,NA,"LC",NA
13339763,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis bispinosa","(Brullé, 1832)",NA,NA,NA,"LC",NA
13339793,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis diversipes","(Latreille, 1806)",NA,NA,NA,"LC",NA
13339810,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis equestris","(Gerstäcker, 1872)",NA,NA,NA,"DD",NA
13339819,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis femoralis","(Pallas, 1773)",NA,NA,NA,"DD",NA
13339832,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis monstrosa","(Costa, 1861)",NA,NA,NA,"DD",NA
13339914,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Nomiapis","Nomiapis valga","(Gerstäcker, 1872)",NA,NA,NA,"DD",NA
13340289,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus brodmannicus","Vogt, 1909",NA,NA,NA,"EN",NA
13340292,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus campestris","(Panzer, 1801)",NA,NA,NA,"LC",NA
13340310,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus cingulatus","Wahlberg, 1854",NA,NA,NA,"LC",NA
13340333,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus confusus","Schenck, 1861",NA,NA,NA,"VU",NA
13340337,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus consobrinus","Dahlbom, 1832",NA,NA,NA,"LC",NA
13340340,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus cryptarum","(Fabricius, 1775)",NA,NA,NA,"LC",NA
13340345,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus deuteronymus","Schulz, 1879",NA,NA,NA,"DD",NA
13340348,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus distinguendus","Morawitz, 1869",NA,NA,NA,"VU","Northern Yellow Bumble Bee"
13340361,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus flavidus","Eversmann, 1852",NA,NA,NA,"LC","Fernald Cuckoo Bumble Bee"
13340369,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus fragrans","(Pallas, 1771)",NA,NA,NA,"EN",NA
13340374,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus gerstaeckeri","Morawitz, 1881",NA,NA,NA,"VU",NA
13340377,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus glacialis","Friese, 1902",NA,NA,NA,"DD",NA
13340380,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus haematurus","Kriechbaumer, 1870",NA,NA,NA,"LC",NA
13340388,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus hortorum","(Linnaeus, 1761)",NA,NA,NA,"LC",NA
13340397,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus humilis","Illiger, 1806",NA,NA,NA,"LC",NA
13340410,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus hyperboreus","Schönherr, 1809",NA,NA,NA,"VU","High Arctic Bumble Bee"
13340413,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus hypnorum","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
13340462,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus inexspectatus","(Tkalcu, 1963)",NA,NA,NA,"EN",NA
13340493,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus jonellus","(Kirby, 1802)",NA,NA,NA,"LC",NA
13340497,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus lapidarius","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
13340536,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus lapponicus","(Fabricius, 1793)",NA,NA,NA,"LC",NA
13340621,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus lucorum","(Linnaeus, 1761)",NA,NA,NA,"LC",NA
13341899,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus magnus","Vogt, 1911",NA,NA,NA,"LC",NA
13342099,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus mendax","Gerstäcker, 1869",NA,NA,NA,"NT",NA
13342102,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus mesomelas","Gerstäcker, 1869",NA,NA,NA,"LC",NA
13342153,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus mlokosievitzii","Radoszkowski, 1877",NA,NA,NA,"DD",NA
13342160,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus modestus","Eversmann, 1852",NA,NA,NA,"DD",NA
13342506,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus monticola","Smith, 1849",NA,NA,NA,"LC",NA
13342522,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus mucidus","Gerstäcker, 1869",NA,NA,NA,"NT",NA
13342541,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus muscorum","(Linnaeus, 1758)",NA,NA,NA,"VU",NA
13342548,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus niveatus","Kriechbaumer, 1870",NA,NA,NA,"LC",NA
13342561,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus norvegicus","(Sparre-Schneider, 1918)",NA,NA,NA,"LC",NA
13342584,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus pascuorum","(Scopoli, 1763)",NA,NA,NA,"LC",NA
13342724,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus patagiatus","Nylander, 1848",NA,NA,NA,"DD",NA
13343448,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus perezi","(Schulthess-Rechberg, 1886)",NA,NA,NA,"LC",NA
13356494,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus pereziellus","(Skorikov, 1922)",NA,NA,NA,"LC",NA
13356500,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus pomorum","(Panzer, 1805)",NA,NA,NA,"VU",NA
13356516,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus pratorum","(Linnaeus, 1761)",NA,NA,NA,"LC",NA
13356532,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus quadricolor","(Lepeletier, 1832)",NA,NA,NA,"LC",NA
13356547,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus ruderarius","(Müller, 1776)",NA,NA,NA,"LC",NA
13356564,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus ruderatus","(Fabricius, 1775)",NA,NA,NA,"LC",NA
13356567,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus rupestris","(Fabricius, 1793)",NA,NA,NA,"LC",NA
13356628,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus saltuarius","(Skorikov, 1923)",NA,NA,NA,"DD",NA
13356631,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus schrencki","Morawitz, 1881",NA,NA,NA,"LC",NA
13356649,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus semenoviellus","Skorikov, 1910",NA,NA,NA,"LC",NA
13356652,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus sichelii","Radoszkowski, 1859",NA,NA,NA,"LC",NA
13356661,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus soroeensis","(Fabricius, 1776)",NA,NA,NA,"LC",NA
13356674,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus sporadicus","Nylander, 1848",NA,NA,NA,"LC",NA
13356677,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus subterraneus","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
13356686,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus sylvarum","(Linnaeus, 1761)",NA,NA,NA,"LC",NA
13356695,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus sylvestris","(Lepeletier, 1832)",NA,NA,NA,"LC",NA
13356704,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus terrestris","(Linnaeus, 1758)",NA,NA,NA,"LC",NA
13356708,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus vestalis","(Geoffroy, 1785)",NA,NA,NA,"LC",NA
13356723,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus veteranus","(Fabricius, 1793)",NA,NA,NA,"LC",NA
13356730,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus wurflenii","Radoszkowski, 1859",NA,NA,NA,"LC",NA
13356751,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus zonatus","Smith, 1854",NA,NA,NA,"EN",NA
13357764,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus armeniacus","Radoszkowski, 1877",NA,NA,NA,"EN",NA
13357776,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","APIDAE","Bombus","Bombus barbutellus","(Kirby, 1802)",NA,NA,NA,"LC",NA
13357787,"ANIMALIA","ARTHROPODA","INSECTA","HYMENOPTERA","HALICTIDAE","Halictus","Halictus quadripartitus","Blüthgen, 1923",NA,NA,NA,"DD",NA
13416997,"PLANTAE","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE","Phoenix","Phoenix canariensis","H.Wildpret",NA,NA,NA,"LC","Palma Canaria"
13462250,"ANIMALIA","CHORDATA","ACTINOPTERYGII","ATELEOPODIFORMES","ATELEOPODIDAE","Guentherus","Guentherus altivela","Osório, 1917",NA,NA,NA,"LC","Jellynose"
13462491,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","BATHYSAURIDAE","Bathysaurus","Bathysaurus ferox","Günther, 1878",NA,NA,NA,"LC","Deep-sea Lizardfish"
13462713,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","EVERMANNELLIDAE","Evermannella","Evermannella melanoderma","Parr, 1928",NA,NA,NA,"LC","Indian Sabertooth"
13462745,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","IPNOPIDAE","Bathymicrops","Bathymicrops regis","Hjort &amp; Koefoed, 1912",NA,NA,NA,"NA",NA
13462751,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","IPNOPIDAE","Bathypterois","Bathypterois dubius","Vaillant, 1888",NA,NA,NA,"LC","Mediterranean Spiderfish"
13462757,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","IPNOPIDAE","Bathypterois","Bathypterois phenax","Parr, 1928",NA,NA,NA,"LC","Blackfin Spiderfish"
13485141,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","NOTOSUDIDAE","Ahliesaurus","Ahliesaurus berryi","Bertelsen, Krefft &amp; Marshall, 1976",NA,NA,NA,"LC",NA
13485167,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","NOTOSUDIDAE","Scopelosaurus","Scopelosaurus argenteus","(Maul, 1954)",NA,NA,NA,"LC","Waryfish"
13485312,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","OMOSUDIDAE","Omosudis","Omosudis lowii","Günther, 1887",NA,NA,NA,"LC","Hammerjaw"
13485398,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","PARALEPIDIDAE","Lestidiops","Lestidiops affinis","(Ege, 1930)",NA,NA,NA,"NA","Barracudina"
13485631,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","PARALEPIDIDAE","Macroparalepis","Macroparalepis affinis","Ege, 1933",NA,NA,NA,"NA",NA
13485635,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","PARALEPIDIDAE","Magnisudis","Magnisudis atlantica","(Krøyer, 1868)",NA,NA,NA,"LC","Duckbill Barracudina"
13485675,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","SCOPELARCHIDAE","Benthalbella","Benthalbella infans","Zugmayer, 1911",NA,NA,NA,"NA","Zugmayer's Pearleye"
13485856,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","SCOPELARCHIDAE","Scopelarchus","Scopelarchus guentheri","Alcock, 1896",NA,NA,NA,"NA","Staring Pearleye"
13486169,"ANIMALIA","CHORDATA","ACTINOPTERYGII","AULOPIFORMES","SYNODONTIDAE","Synodus","Synodus synodus","(Linnaeus, 1758)",NA,NA,NA,"LC","Diamond Lizardfish"
14828406,"PLANTAE","TRACHEOPHYTA","POLYPODIOPSIDA","EQUISETALES","EQUISETACEAE","Equisetum","Equisetum ramosissimum","Desf.",NA,NA,NA,"LC","Branched Horsetail"
14870997,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Chorthippus","Chorthippus lacustris","La Greca &amp; Messina, 1975",NA,NA,NA,"CR","Epirus Dancing Grasshopper"
14961652,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE","Clinopodium","Clinopodium alpinum","(L.) Kuntze",NA,NA,NA,"LC","Alpine Calamint"
15036731,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Acrida","Acrida bicolor","(Thunberg, 1815)",NA,NA,NA,"DD","African Cone-headed Grasshopper"
15037169,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Acrida","Acrida oxycephala","(Pallas, 1771)",NA,NA,NA,"LC","Caspian Cone-headed Grasshopper"
15037185,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Acrida","Acrida turrita","(Linnaeus, 1758)",NA,NA,NA,"LC","Turret Cone-headed Grasshopper"
15037223,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Acrida","Acrida ungarica","(Herbst, 1786)",NA,NA,NA,"LC","Cone-headed Grasshopper"
15037274,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Truxalis","Truxalis eximia","Eichwald, 1830",NA,NA,NA,"DD","Eastern Cone-headed Grasshopper"
15037344,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Truxalis","Truxalis nasuta","(Linnaeus, 1758)",NA,NA,NA,"LC","Splendid Cone-headed Grasshopper"
15037702,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus barbarus","(Costa, 1836)",NA,NA,NA,"LC","Eurasian Pincer Grasshopper"
15037740,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus coelesyriensis","(Giglio-Tos, 1893)",NA,NA,NA,"NT","Syrian Pincer Grasshopper"
15038381,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","PAMPHAGIDAE","Prionotropis","Prionotropis hystrix","(Germar, 1817)",NA,NA,NA,"VU","Eastern Stone Grasshopper"
15038384,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","PAMPHAGIDAE","Prionotropis","Prionotropis azami","Uvarov, 1923",NA,NA,NA,"EN","French Stone Grasshopper"
15038481,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","PAMPHAGIDAE","Prionotropis","Prionotropis rhodanica","Uvarov, 1923",NA,NA,NA,"CR","Crau Plain Grasshopper"
15038553,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","PAMPHAGIDAE","Acrostira","Acrostira euphorbiae","Garcia-Becerra &amp; Oromi, 1992",NA,NA,NA,"CR","Palma Stick Grasshopper"
15038693,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus italicus","(Linnaeus, 1758)",NA,NA,NA,"LC","Common Pincer Grasshopper"
15038696,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus madeirae","Uvarov, 1937",NA,NA,NA,"LC","Madeira Pincer Grasshopper"
15038705,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus plebeius","(Walker, 1870)",NA,NA,NA,"LC","Canarian Pincer Grasshopper"
15038715,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus siciliae","Ramme, 1927",NA,NA,NA,"LC","Pygmy Pincer Grasshopper"
15038743,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus tenuicercis","Tarbinsky, 1930",NA,NA,NA,"NT","Persian Pincer Grasshopper"
15038752,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Calliptamus","Calliptamus wattenwylianus","(Pantel, 1896)",NA,NA,NA,"LC","Western Pincer Grasshopper"
15038758,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Paracaloptenus","Paracaloptenus bolivari","Uvarov, 1942",NA,NA,NA,"LC","Pyrenean Pincer Grasshopper"
15038916,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Paracaloptenus","Paracaloptenus caloptenoides","(Brunner von Wattenwyl, 1861)",NA,NA,NA,"NT","Balkan Pincer Grasshopper"
15038919,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Paracaloptenus","Paracaloptenus cristatus","Willemse, 1973",NA,NA,NA,"NT","Istrian Pincer Grasshopper"
15038931,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda brunneri","Krauss, 1892",NA,NA,NA,"LC","Tenerife Rock Grasshopper"
15038941,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda burri","Uvarov, 1935",NA,NA,NA,"LC","Gran Canaria Rock Grasshopper"
15039060,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda canariensis","Morales Agacino, 1941",NA,NA,NA,"NT","Splendid Rock Grasshopper"
15039063,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda fuerteventurae","Holzapfel, 1972",NA,NA,NA,"LC","Fuerteventura Rock Grasshopper"
15039073,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda hierroensis","Enderlein, 1930",NA,NA,NA,"LC","Hierro Rock Grasshopper"
15039077,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda lancerottensis","Holzapfel, 1972",NA,NA,NA,"LC","Lanzarote Rock Grasshopper"
15039154,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda latifrons","Enderlein, 1930",NA,NA,NA,"LC","Gomera Rock Grasshopper"
15039158,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Arminda","Arminda palmae","Hochkirch,  2008",NA,NA,NA,"LC","Palma Rock Grasshopper"
15039196,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Chortopodisma","Chortopodisma cobellii","(Krauss, 1883)",NA,NA,NA,"EN","Veneto Mountain Grasshopper"
15039228,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Epipodisma","Epipodisma pedemontana","(Brunner von Wattenwyl, 1882)",NA,NA,NA,"NT","Piedmont Mountain Grasshopper"
15039263,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Italopodisma","Italopodisma acuminata","(La Greca, 1969)",NA,NA,NA,"LC","Abruzzo Apennine Grasshopper"
15039266,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Italopodisma","Italopodisma baccettii","(La Greca, 1969)",NA,NA,NA,"CR","Baccetti's Apennine Grasshopper"
15039272,"ANIMALIA","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE","Italopodisma","Italopodisma costae","(Targioni-Tozzetti, 1881)",NA,NA,NA,"LC","Costa's Apennine Grasshopper"
